id,product_id,product_name,price,shop,brand,img_url,sales,CommentCountStr,AverageScore,GoodCountStr,DefaultGoodCountStr,GoodRate,AfterCountStr,VideoCountStr,PoorCountStr,GeneralCountStr
237169813100,100493851219607,小米 Mix系列 拍照神器 自研芯片 全面屏 OIS光学防抖,4863.4,小米京东自营官方旗舰店,小米,//img19.360buyimg.com/n7/jfs/e140521f30.jpg,20582,16055,4.9,15746,14402,98.00%,1336,626,106,203
360859476750,100824092529181,vivo iQOO Neo 天玑处理器 1亿像素,2927.9,iQOO京东自营官方店,vivo,//img13.360buyimg.com/n7/jfs/dcdf4e2188.jpg,53583,53785,4.8,52444,44794,97.00%,5545,375,998,343
647532491481,100295480852198,vivo X系列 轻薄机身 OIS光学防抖 无线充电,4718.2,vivo京东自营官方旗舰店,vivo,//img16.360buyimg.com/n7/jfs/e2af472f13.jpg,34284,37333,4.9,37039,31085,98.00%,2338,650,229,65
239342990441,100512293027713,小米 Redmi Note 轻薄机身 全面屏 无线充电 5G,1959.8,小米京东自营官方旗舰店,小米,//img20.360buyimg.com/n7/jfs/3d080e6e58.jpg,157732,123871,4.7,121069,113461,95.00%,8924,1205,2137,665
953440114624,100698918576266,华为 nova系列 OIS光学防抖 自研芯片 游戏优化,3782.2,华为京东自营官方旗舰店,华为,//img12.360buyimg.com/n7/jfs/ebbf4ff6c4.jpg,71257,30549,4.7,29377,28945,95.00%,5770,345,802,370
314536633280,100691996959779,真我 Q系列 游戏优化 全面屏 6400万像素,1747.2,真我京东自营官方旗舰店,真我,//img16.360buyimg.com/n7/jfs/b54d145a0d.jpg,55513,104520,4.6,103316,89020,94.00%,9997,1668,692,512
322129329752,100255839920483,oppo Find X系列 曲面屏 高刷新率 天玑处理器 无线充电,7059.0,oppo京东自营官方旗舰店,oppo,//img12.360buyimg.com/n7/jfs/f6e8964721.jpg,12963,8545,4.9,7931,8020,98.00%,2994,571,332,282
424334855280,100422460845155,vivo X系列 轻薄机身 拍照神器 6400万像素 大电池,3848.7,vivo京东自营官方旗舰店,vivo,//img20.360buyimg.com/n7/jfs/97008cbb38.jpg,20568,38388,4.9,38012,35219,98.00%,1979,678,259,117
588892903282,100925380804733,oppo Realme Q系列 5G 轻薄机身,1754.1,realme真我京东自营官方旗舰店,oppo,//img13.360buyimg.com/n7/jfs/428051f7eb.jpg,34733,73041,4.7,72130,59604,95.00%,5909,513,471,440
371922323958,100628150751334,oppo Realme Q系列 快充 全面屏 大电池,1953.9,realme真我京东自营官方旗舰店,oppo,//img20.360buyimg.com/n7/jfs/3c4ac4d460.jpg,66164,83982,4.7,82663,75703,95.00%,3319,680,961,358
454058488949,100985300091953,vivo Y系列 曲面屏 1亿像素 骁龙处理器 自研芯片,1439.6,vivo京东自营官方旗舰店,vivo,//img10.360buyimg.com/n7/jfs/7b1a97fa3b.jpg,61767,175472,4.8,172973,151122,97.00%,2265,1001,1939,560
426820228538,100440917119373,华为 P系列 大电池 天玑处理器 OIS光学防抖 游戏优化,7298.1,华为京东自营官方旗舰店,华为,//img12.360buyimg.com/n7/jfs/a437d3d71d.jpg,22184,25273,4.8,24812,23913,97.00%,3735,309,290,171
854239024195,100691164154667,华为 nova系列 6400万像素 高刷新率 自研芯片 快充,2350.4,华为京东自营官方旗舰店,华为,//img15.360buyimg.com/n7/jfs/8d7c447eab.jpg,62253,26283,4.7,25239,22057,95.00%,1727,306,569,475
178535753228,100549107870203,vivo iQOO Z 高刷新率 1亿像素 无线充电 拍照神器,1254.7,iQOO京东自营官方店,vivo,//img15.360buyimg.com/n7/jfs/748f2d5959.jpg,89468,93243,4.7,90809,82196,95.00%,6164,1713,1823,611
509876099451,100862755604986,真我 V系列 5G 拍照神器,1090.7,真我京东自营官方旗舰店,真我,//img13.360buyimg.com/n7/jfs/30b5bfe8c7.jpg,60327,80761,4.6,78365,67942,94.00%,6786,1867,1580,816
200810243405,100182615743309,真我 Q系列 快充 大电池 曲面屏,1487.1,真我京东自营官方旗舰店,真我,//img14.360buyimg.com/n7/jfs/34a27e07d3.jpg,82783,103089,4.6,101382,88140,94.00%,5021,691,1057,650
970332023132,100639277117074,华为 P系列 全面屏 1亿像素 骁龙处理器 无线充电,7656.8,华为京东自营官方旗舰店,华为,//img13.360buyimg.com/n7/jfs/48a7e7e6fc.jpg,30585,30310,4.8,29929,28523,97.00%,1306,374,240,141
160200071390,100193343013167,oppo A系列 拍照神器 高刷新率,1623.7,oppo京东自营官方旗舰店,oppo,//img14.360buyimg.com/n7/jfs/e42e508bcf.jpg,133781,65180,4.6,63870,57807,94.00%,5655,1912,640,670
822020741970,100626721469492,真我 V系列 轻薄机身 1亿像素,1539.2,真我京东自营官方旗舰店,真我,//img15.360buyimg.com/n7/jfs/1b80a1339b.jpg,79711,58883,4.6,56835,53499,94.00%,4481,1214,1506,542
696187249819,100178449305084,oppo A系列 快充 1亿像素 拍照神器,1124.5,oppo京东自营官方旗舰店,oppo,//img10.360buyimg.com/n7/jfs/d9aacc5424.jpg,131460,97483,4.6,95588,84193,94.00%,9047,803,1270,625
904858611212,100247508420828,小米 Civi系列 游戏优化 6400万像素 大电池 曲面屏,2868.2,小米京东自营官方旗舰店,小米,//img10.360buyimg.com/n7/jfs/eaebf697a8.jpg,26397,40069,4.7,39184,35144,95.00%,3542,392,356,529
278410953188,100707520707968,真我 V系列 自研芯片 1亿像素 天玑处理器 无线充电,1092.1,真我京东自营官方旗舰店,真我,//img13.360buyimg.com/n7/jfs/02fe22670e.jpg,92039,38781,4.6,36352,36749,94.00%,8792,1247,1934,495
115054509472,100370722201966,小米 Redmi K系列 快充 拍照神器 6400万像素,3441.1,小米京东自营官方旗舰店,小米,//img19.360buyimg.com/n7/jfs/a75e86fe58.jpg,41632,76708,4.8,74773,68165,96.00%,4111,1547,1477,458
304366460194,100785879326607,华为 麦芒系列 骁龙处理器 大电池 自研芯片 OIS光学防抖,2316.7,华为京东自营官方旗舰店,华为,//img12.360buyimg.com/n7/jfs/86ae6be3ca.jpg,53540,43361,4.5,42060,36100,93.00%,3625,993,733,568
745967116184,100210131507916,荣耀 数字系列 自研芯片 6400万像素 曲面屏,2986.9,荣耀京东自营官方旗舰店,荣耀,//img14.360buyimg.com/n7/jfs/f783093c5d.jpg,27256,45059,4.7,44417,40710,95.00%,7639,901,215,427
854686787228,100722706232505,荣耀 Note系列 游戏优化 高刷新率,2136.0,荣耀京东自营官方旗舰店,荣耀,//img14.360buyimg.com/n7/jfs/c7b3f3ca48.jpg,20421,38280,4.7,36599,31485,95.00%,4168,647,943,738
233587772630,100846033035041,oppo K系列 拍照神器 天玑处理器 曲面屏 1亿像素,1705.6,oppo京东自营官方旗舰店,oppo,//img13.360buyimg.com/n7/jfs/f354682b96.jpg,117316,95991,4.7,94418,77243,95.00%,7455,525,1058,515
136420406807,100770803840472,oppo Reno系列 快充 大电池 自研芯片,2977.8,oppo京东自营官方旗舰店,oppo,//img12.360buyimg.com/n7/jfs/73fab77f33.jpg,66500,32616,4.8,31723,26992,96.00%,2982,455,536,357
777021996976,100836153225366,oppo Find X系列 拍照神器 高刷新率 曲面屏,7466.3,oppo京东自营官方旗舰店,oppo,//img10.360buyimg.com/n7/jfs/e8ae88bb08.jpg,21436,19913,4.9,19659,18133,98.00%,2226,789,180,74
434928777046,100449883338331,oppo Reno系列 骁龙处理器 高刷新率,3566.1,oppo京东自营官方旗舰店,oppo,//img12.360buyimg.com/n7/jfs/1ab4618381.jpg,47260,56915,4.8,55902,48542,96.00%,6696,978,551,462
267683350910,100177796035511,荣耀 X系列 骁龙处理器 无线充电 5G 轻薄机身,1325.1,荣耀京东自营官方旗舰店,荣耀,//img11.360buyimg.com/n7/jfs/497fd717ec.jpg,82154,90135,4.6,88370,75527,94.00%,10492,1898,1071,694
165892459126,100985685608250,vivo iQOO Z 曲面屏 大电池 游戏优化 全面屏,1275.4,iQOO京东自营官方店,vivo,//img11.360buyimg.com/n7/jfs/f1c2cba26c.jpg,57358,70820,4.7,69170,66760,95.00%,5286,1297,1265,385
749922602297,100568500387813,荣耀 X系列 轻薄机身 快充 拍照神器 骁龙处理器,1001.0,荣耀京东自营官方旗舰店,荣耀,//img15.360buyimg.com/n7/jfs/f9b8b88709.jpg,66821,104361,4.6,102106,94926,94.00%,7413,1721,1587,668
837130140807,100807375886699,华为 畅享系列 全面屏 快充,1788.0,华为京东自营官方旗舰店,华为,//img18.360buyimg.com/n7/jfs/1ad9a866bf.jpg,57246,82192,4.6,80011,73007,94.00%,2973,1571,1519,662
244447754972,100670051061680,小米 Redmi Note 骁龙处理器 游戏优化,1577.2,小米京东自营官方旗舰店,小米,//img13.360buyimg.com/n7/jfs/d82a49571d.jpg,179664,171588,4.7,169283,138090,95.00%,14188,1930,1021,1284
772674911619,100425320198166,真我 V系列 全面屏 高刷新率 自研芯片 1亿像素,1469.3,真我京东自营官方旗舰店,真我,//img18.360buyimg.com/n7/jfs/ccaace932a.jpg,36160,68123,4.6,66878,54942,94.00%,9726,516,921,324
523439097075,100116058885765,vivo iQOO数字系列 骁龙处理器 曲面屏 游戏优化 OIS光学防抖,3678.2,iQOO京东自营官方店,vivo,//img20.360buyimg.com/n7/jfs/3ac44556b3.jpg,15070,30127,4.9,29653,26474,98.00%,3764,543,302,172
945702653030,100175202082120,oppo K系列 轻薄机身 曲面屏 全面屏 拍照神器,1564.6,oppo京东自营官方旗舰店,oppo,//img17.360buyimg.com/n7/jfs/cbb276b818.jpg,76403,80954,4.7,78621,69802,95.00%,11633,744,1986,347
211533985926,100661832466207,荣耀 Play系列 全面屏 拍照神器 快充,2458.3,荣耀京东自营官方旗舰店,荣耀,//img16.360buyimg.com/n7/jfs/c30bf660d6.jpg,67852,42627,4.7,41341,36921,95.00%,3953,450,957,329
306392732540,100260019597540,vivo S系列 5G 轻薄机身,1816.7,vivo京东自营官方旗舰店,vivo,//img17.360buyimg.com/n7/jfs/7a441d9b5c.jpg,62883,33805,4.8,32241,29199,96.00%,2957,957,891,673
791335824737,100452357240099,小米 Mix系列 5G 曲面屏 游戏优化,5855.1,小米京东自营官方旗舰店,小米,//img15.360buyimg.com/n7/jfs/048505191c.jpg,22741,23662,4.9,23119,21806,98.00%,3306,567,350,193
593377936221,100204996743365,oppo Find X系列 OIS光学防抖 全面屏 轻薄机身,4949.6,oppo京东自营官方旗舰店,oppo,//img10.360buyimg.com/n7/jfs/73a5696bba.jpg,10396,15471,4.9,15130,14485,98.00%,2828,583,266,75
567399783359,100124376002299,荣耀 畅玩系列 大电池 快充,931.5,荣耀京东自营官方旗舰店,荣耀,//img20.360buyimg.com/n7/jfs/add5a4ece2.jpg,81726,49860,4.5,47845,44454,93.00%,7688,1597,1175,840
831325750937,100670682187507,oppo Realme Q系列 无线充电 天玑处理器 拍照神器,1281.7,realme真我京东自营官方旗舰店,oppo,//img17.360buyimg.com/n7/jfs/1e7ec115d2.jpg,78690,84972,4.7,83912,68387,95.00%,8088,533,851,209
665906010518,100256017378404,vivo iQOO Neo 游戏优化 无线充电,2358.7,iQOO京东自营官方店,vivo,//img13.360buyimg.com/n7/jfs/3c72ee3852.jpg,32168,41026,4.8,39900,35059,97.00%,5162,925,398,728
528583596493,100120697102100,oppo Ace系列 自研芯片 快充 轻薄机身 OIS光学防抖,4189.4,oppo京东自营官方旗舰店,oppo,//img17.360buyimg.com/n7/jfs/279b16c317.jpg,25398,46664,4.8,44952,40259,96.00%,3850,882,940,772
238226224874,100293547859021,华为 P系列 6400万像素 快充,5713.0,华为京东自营官方旗舰店,华为,//img18.360buyimg.com/n7/jfs/46ed8c6ed7.jpg,14838,37076,4.8,36533,33587,97.00%,2613,425,257,286
423078957271,100986359981821,oppo Realme Q系列 天玑处理器 轻薄机身 无线充电,1660.9,realme真我京东自营官方旗舰店,oppo,//img17.360buyimg.com/n7/jfs/e708dd5de0.jpg,79558,43427,4.7,42421,40798,95.00%,5015,325,632,374
614614412071,100161241006851,oppo Ace系列 骁龙处理器 游戏优化 轻薄机身 无线充电,3218.6,oppo京东自营官方旗舰店,oppo,//img11.360buyimg.com/n7/jfs/7ecdeb5d96.jpg,34793,31307,4.8,29991,29405,96.00%,3210,803,597,719
593453835930,100947712064257,oppo A系列 OIS光学防抖 游戏优化 大电池,1874.4,oppo京东自营官方旗舰店,oppo,//img16.360buyimg.com/n7/jfs/ce5c05e873.jpg,57328,81738,4.6,80077,71420,94.00%,5744,1834,903,758
872294897611,100592449340923,真我 数字系列 快充 天玑处理器 大电池,2165.7,真我京东自营官方旗舰店,真我,//img14.360buyimg.com/n7/jfs/9b8b1135ed.jpg,42861,34450,4.7,33221,32467,95.00%,2460,520,946,283
121862778347,100606251550522,vivo iQOO Z 6400万像素 快充 曲面屏 5G,1731.9,iQOO京东自营官方店,vivo,//img12.360buyimg.com/n7/jfs/e82e2eb8cd.jpg,66657,69893,4.7,68212,56335,95.00%,5139,1788,751,930
989409519535,100504100517821,vivo Y系列 游戏优化 无线充电,1143.7,vivo京东自营官方旗舰店,vivo,//img11.360buyimg.com/n7/jfs/70f628f373.jpg,139403,169046,4.8,167390,149408,97.00%,4672,1591,1321,335
710357946605,100908089472118,华为 畅享系列 OIS光学防抖 5G 自研芯片,1273.7,华为京东自营官方旗舰店,华为,//img11.360buyimg.com/n7/jfs/56a2ed5d1f.jpg,77032,55899,4.6,53243,51830,94.00%,7040,1716,1861,795
181494615908,100756062390089,oppo Find X系列 骁龙处理器 OIS光学防抖 游戏优化 天玑处理器,4907.2,oppo京东自营官方旗舰店,oppo,//img17.360buyimg.com/n7/jfs/02c88a4d63.jpg,12420,15099,4.9,14668,12941,98.00%,2214,222,201,230
627110566413,100563734824039,vivo X系列 拍照神器 游戏优化 OIS光学防抖,4812.6,vivo京东自营官方旗舰店,vivo,//img11.360buyimg.com/n7/jfs/3a13014acd.jpg,25778,47969,4.9,47604,44939,98.00%,1137,641,139,226
928971741799,100750470064572,荣耀 Play系列 天玑处理器 骁龙处理器,1602.0,荣耀京东自营官方旗舰店,荣耀,//img17.360buyimg.com/n7/jfs/4a377d816a.jpg,52670,58927,4.7,58006,53182,95.00%,7441,730,308,613
383205632599,100594359990486,oppo K系列 无线充电 大电池 天玑处理器,1837.0,oppo京东自营官方旗舰店,oppo,//img12.360buyimg.com/n7/jfs/fc9123da35.jpg,105056,67013,4.7,65325,57138,95.00%,9839,1970,1308,380
272832190026,100984333175733,oppo Realme Q系列 无线充电 拍照神器,1142.1,realme真我京东自营官方旗舰店,oppo,//img13.360buyimg.com/n7/jfs/6b7147b2b5.jpg,89294,78973,4.7,78053,73476,95.00%,8347,809,471,449
518881768419,100606287260920,华为 P系列 1亿像素 骁龙处理器 高刷新率,4831.1,华为京东自营官方旗舰店,华为,//img16.360buyimg.com/n7/jfs/f34c4f9f55.jpg,27116,15434,4.8,14754,13651,97.00%,3690,648,469,211
773194143304,100279899243652,小米 Redmi Note 自研芯片 全面屏 无线充电,1479.3,小米京东自营官方旗舰店,小米,//img18.360buyimg.com/n7/jfs/69801cc356.jpg,194852,180848,4.7,178659,147219,95.00%,16472,1895,1409,780
983138408303,100639600104338,oppo Reno系列 快充 拍照神器 骁龙处理器 曲面屏,3855.8,oppo京东自营官方旗舰店,oppo,//img11.360buyimg.com/n7/jfs/862d53dda3.jpg,32900,77873,4.8,77241,64428,96.00%,2732,419,252,380
769989295157,100912969587026,荣耀 Play系列 快充 曲面屏 轻薄机身,1965.5,荣耀京东自营官方旗舰店,荣耀,//img20.360buyimg.com/n7/jfs/aef3f18d39.jpg,36527,70648,4.7,70095,64052,95.00%,3451,940,339,214
233227759715,100918231017572,荣耀 数字系列 骁龙处理器 6400万像素 无线充电,3188.6,荣耀京东自营官方旗舰店,荣耀,//img17.360buyimg.com/n7/jfs/a79fadfe41.jpg,34014,23355,4.7,22579,19354,95.00%,7673,355,295,481
295955633589,100241788858639,小米 Redmi K系列 轻薄机身 骁龙处理器 1亿像素,3129.9,小米京东自营官方旗舰店,小米,//img11.360buyimg.com/n7/jfs/cf7d5c27c0.jpg,89116,70023,4.8,68818,59472,96.00%,4630,1332,787,418
988943862491,100729034888268,小米 Redmi K系列 无线充电 快充,3363.2,小米京东自营官方旗舰店,小米,//img16.360buyimg.com/n7/jfs/6b899ea07d.jpg,70342,31843,4.8,29443,29259,96.00%,3521,948,1454,946
480626997246,100895484720930,oppo Realme Q系列 6400万像素 天玑处理器 OIS光学防抖,1177.5,realme真我京东自营官方旗舰店,oppo,//img12.360buyimg.com/n7/jfs/a63cf644dc.jpg,53570,89699,4.7,88537,78888,95.00%,3831,539,899,263
293019398790,100444659304084,小米 Redmi Note 6400万像素 大电池 拍照神器 骁龙处理器,1193.3,小米京东自营官方旗舰店,小米,//img17.360buyimg.com/n7/jfs/835858f213.jpg,152308,147394,4.7,144127,121747,95.00%,12539,2610,1790,1477
727261637377,100748103680189,小米 Redmi Note 自研芯片 高刷新率 无线充电,1079.4,小米京东自营官方旗舰店,小米,//img11.360buyimg.com/n7/jfs/75deb6f1d5.jpg,159681,84395,4.7,79990,79863,95.00%,19576,1464,2808,1597
487320535009,100438855404557,荣耀 Play系列 1亿像素 快充,2109.6,荣耀京东自营官方旗舰店,荣耀,//img19.360buyimg.com/n7/jfs/5f21bf4641.jpg,65754,31558,4.7,30357,27473,95.00%,6628,621,911,290
462382811065,100699575384665,oppo K系列 快充 自研芯片 拍照神器 1亿像素,1767.9,oppo京东自营官方旗舰店,oppo,//img12.360buyimg.com/n7/jfs/bf47bc042c.jpg,87895,117953,4.7,116460,96863,95.00%,7914,720,582,911
932374617948,100449232596648,vivo S系列 快充 5G 拍照神器,1904.7,vivo京东自营官方旗舰店,vivo,//img20.360buyimg.com/n7/jfs/b0231222f3.jpg,63937,95976,4.8,95015,87211,96.00%,2549,606,725,236
620121672365,100682764563442,oppo Find X系列 骁龙处理器 大电池,5616.2,oppo京东自营官方旗舰店,oppo,//img10.360buyimg.com/n7/jfs/7eac059f4c.jpg,16066,19299,4.9,18689,17675,98.00%,2778,467,346,264
183101614613,100206964138182,荣耀 数字系列 轻薄机身 6400万像素 1亿像素,3060.7,荣耀京东自营官方旗舰店,荣耀,//img18.360buyimg.com/n7/jfs/b7a1e9996e.jpg,29209,55247,4.7,54265,45776,95.00%,7458,542,467,515
201872728453,100386800169460,华为 畅享系列 无线充电 大电池,1203.9,华为京东自营官方旗舰店,华为,//img18.360buyimg.com/n7/jfs/85809e37ce.jpg,90087,104543,4.6,102232,86708,94.00%,7033,1320,1772,539
934006459158,100212761276414,小米 Mix系列 轻薄机身 曲面屏,4843.0,小米京东自营官方旗舰店,小米,//img12.360buyimg.com/n7/jfs/b837fe48ff.jpg,21418,11942,4.9,11241,11202,98.00%,2344,404,444,257
865032423321,100741433263750,真我 Neo系列 大电池 快充,2890.5,真我京东自营官方旗舰店,真我,//img13.360buyimg.com/n7/jfs/7f16b138b6.jpg,90331,38831,4.7,37042,35963,95.00%,4335,1093,911,878
460974148681,100989045843684,vivo iQOO数字系列 自研芯片 6400万像素 1亿像素 5G,5665.8,iQOO京东自营官方店,vivo,//img10.360buyimg.com/n7/jfs/961aca5685.jpg,17945,23106,4.9,22392,21052,98.00%,1321,544,484,230
998303472898,100832468150886,真我 GT系列 1亿像素 游戏优化 5G,3617.1,真我京东自营官方旗舰店,真我,//img12.360buyimg.com/n7/jfs/3b2cb5e9ba.jpg,44185,48482,4.8,46805,44954,97.00%,3977,763,993,684
198860644410,100497327451727,荣耀 Play系列 1亿像素 天玑处理器,2219.8,荣耀京东自营官方旗舰店,荣耀,//img10.360buyimg.com/n7/jfs/df0758647a.jpg,38383,50949,4.7,49995,41174,95.00%,4950,585,493,461
926098889301,100673238076116,荣耀 畅玩系列 天玑处理器 骁龙处理器 全面屏,1345.6,荣耀京东自营官方旗舰店,荣耀,//img18.360buyimg.com/n7/jfs/493a124e90.jpg,77470,73873,4.5,71957,67590,93.00%,7331,756,1501,415
938129900768,100323587220979,真我 X系列 轻薄机身 1亿像素 骁龙处理器,1828.0,真我京东自营官方旗舰店,真我,//img15.360buyimg.com/n7/jfs/cba4967dd4.jpg,26464,40761,4.7,39753,33073,95.00%,4306,364,449,559
432643223486,100445892775260,vivo Y系列 6400万像素 拍照神器,1098.4,vivo京东自营官方旗舰店,vivo,//img17.360buyimg.com/n7/jfs/4415e325d5.jpg,125765,102342,4.8,100199,83516,97.00%,3786,781,1818,325
288839082347,100807392722652,oppo Realme Q系列 骁龙处理器 大电池 轻薄机身 游戏优化,1063.8,realme真我京东自营官方旗舰店,oppo,//img14.360buyimg.com/n7/jfs/dde6a01b98.jpg,34809,76187,4.7,74579,65965,95.00%,7760,785,890,718
418486939416,100710970858124,oppo A系列 曲面屏 高刷新率 游戏优化,1982.0,oppo京东自营官方旗舰店,oppo,//img16.360buyimg.com/n7/jfs/ad66f5652a.jpg,105863,80262,4.6,77735,65194,94.00%,9836,1491,1876,651
434987075278,100884931020482,vivo X系列 曲面屏 6400万像素,3090.5,vivo京东自营官方旗舰店,vivo,//img10.360buyimg.com/n7/jfs/00bebb6b8f.jpg,22904,21131,4.9,20522,17965,98.00%,2187,268,360,249
594170112526,100148792498342,oppo Reno系列 高刷新率 轻薄机身 1亿像素 无线充电,2255.3,oppo京东自营官方旗舰店,oppo,//img18.360buyimg.com/n7/jfs/c6113a4cf0.jpg,78379,70641,4.8,69158,64988,96.00%,6517,510,714,769
242197055303,100455274478844,真我 Q系列 拍照神器 无线充电 天玑处理器 高刷新率,1985.2,真我京东自营官方旗舰店,真我,//img14.360buyimg.com/n7/jfs/0940d4d857.jpg,47113,110775,4.6,108441,91555,94.00%,11586,1654,1474,860
385340458149,100552216666325,vivo Y系列 1亿像素 天玑处理器 无线充电,1291.8,vivo京东自营官方旗舰店,vivo,//img16.360buyimg.com/n7/jfs/984e68db16.jpg,78301,85177,4.8,83807,77972,97.00%,5158,1025,1035,335
347329392226,100675083358129,荣耀 X系列 游戏优化 全面屏 骁龙处理器,1965.5,荣耀京东自营官方旗舰店,荣耀,//img19.360buyimg.com/n7/jfs/4548458182.jpg,61215,135878,4.6,133962,118693,94.00%,12323,1890,1351,565
724685358342,100977975758077,真我 GT系列 骁龙处理器 快充 无线充电,2892.8,真我京东自营官方旗舰店,真我,//img14.360buyimg.com/n7/jfs/7b7af4887c.jpg,46262,23440,4.8,22121,21619,97.00%,1587,669,702,617
618023052834,100753646534719,华为 nova系列 轻薄机身 大电池 高刷新率 快充,3980.2,华为京东自营官方旗舰店,华为,//img13.360buyimg.com/n7/jfs/30c8349911.jpg,60370,44540,4.7,43407,40948,95.00%,5920,696,625,508
249090520622,100973257583795,真我 X系列 拍照神器 大电池 6400万像素 游戏优化,1946.1,真我京东自营官方旗舰店,真我,//img19.360buyimg.com/n7/jfs/ddef2d583a.jpg,34972,76928,4.7,75883,67558,95.00%,7425,882,585,460
182144100562,100408007296616,oppo Ace系列 大电池 5G 曲面屏 骁龙处理器,4042.9,oppo京东自营官方旗舰店,oppo,//img12.360buyimg.com/n7/jfs/ecc3043bc7.jpg,16525,30604,4.8,29745,26895,96.00%,1892,367,634,225
199975601475,100964915161073,华为 畅享系列 无线充电 大电池,1544.8,华为京东自营官方旗舰店,华为,//img14.360buyimg.com/n7/jfs/9d8ad2f36d.jpg,71741,116963,4.6,115507,100397,94.00%,6810,1551,1043,413
108382987259,100367991200190,华为 荣耀Play 轻薄机身 高刷新率 拍照神器,2680.2,华为京东自营官方旗舰店,华为,//img17.360buyimg.com/n7/jfs/0269f5fe38.jpg,43102,46147,4.7,44747,38337,95.00%,4650,933,900,500
959419087662,100336441510993,真我 Neo系列 游戏优化 5G,2357.1,真我京东自营官方旗舰店,真我,//img10.360buyimg.com/n7/jfs/c56fa9d96f.jpg,65529,94976,4.7,93264,77895,95.00%,5927,1818,1339,373
661431781539,100477062512656,真我 V系列 骁龙处理器 拍照神器,1057.8,真我京东自营官方旗舰店,真我,//img11.360buyimg.com/n7/jfs/c96a686e2d.jpg,42471,47259,4.6,44378,41351,94.00%,7929,913,1940,941
509634326077,100717122407269,oppo K系列 无线充电 天玑处理器 骁龙处理器,1713.5,oppo京东自营官方旗舰店,oppo,//img15.360buyimg.com/n7/jfs/b722bb75bb.jpg,45246,87067,4.7,85490,77057,95.00%,7836,599,682,895
870129956543,100589914297634,荣耀 数字系列 快充 5G 骁龙处理器 轻薄机身,4272.6,荣耀京东自营官方旗舰店,荣耀,//img13.360buyimg.com/n7/jfs/01d8a50db5.jpg,50345,38482,4.7,37608,31258,95.00%,5382,737,206,668
195574110187,100559652424189,小米 数字系列 无线充电 曲面屏 6400万像素 拍照神器,3658.1,小米京东自营官方旗舰店,小米,//img12.360buyimg.com/n7/jfs/8a413af1a5.jpg,26490,20709,4.8,19704,17414,96.00%,4425,987,525,480
679605361405,100158340872914,小米 Redmi K系列 高刷新率 全面屏,3194.6,小米京东自营官方旗舰店,小米,//img18.360buyimg.com/n7/jfs/c3a68cd6fd.jpg,55816,94365,4.8,93118,87604,96.00%,3372,713,921,326
756588146564,100425833251670,vivo iQOO数字系列 5G 无线充电 快充,5256.8,iQOO京东自营官方店,vivo,//img15.360buyimg.com/n7/jfs/54f543d6ee.jpg,16415,33248,4.9,32906,29350,98.00%,3366,636,150,192
668064452205,100411854889908,荣耀 Note系列 曲面屏 1亿像素 游戏优化,2983.6,荣耀京东自营官方旗舰店,荣耀,//img20.360buyimg.com/n7/jfs/e77efe63f4.jpg,40868,22632,4.7,21455,20168,95.00%,4320,847,546,631
650678094374,100654670113129,荣耀 Magic系列 轻薄机身 自研芯片 无线充电,5705.3,荣耀京东自营官方旗舰店,荣耀,//img11.360buyimg.com/n7/jfs/ed127b71f2.jpg,29225,22437,4.8,22132,19169,97.00%,1930,387,207,98
412425335703,100842088538081,vivo iQOO数字系列 大电池 自研芯片,5733.5,iQOO京东自营官方店,vivo,//img16.360buyimg.com/n7/jfs/a3affe6646.jpg,36526,13232,4.9,12758,11069,98.00%,1326,608,335,139
189041036174,100355856065580,小米 Redmi K系列 自研芯片 快充 5G 游戏优化,3482.5,小米京东自营官方旗舰店,小米,//img17.360buyimg.com/n7/jfs/7d8e5df2b5.jpg,70380,96405,4.8,95113,77784,96.00%,9990,1265,522,770
294670573495,100981246605430,小米 Redmi K系列 OIS光学防抖 自研芯片 6400万像素,2066.3,小米京东自营官方旗舰店,小米,//img12.360buyimg.com/n7/jfs/a044e68f8c.jpg,66311,90324,4.8,87791,76012,96.00%,9879,602,1974,559
743009542287,100685135113293,小米 Civi系列 OIS光学防抖 6400万像素 自研芯片,2996.4,小米京东自营官方旗舰店,小米,//img17.360buyimg.com/n7/jfs/e7222edb4c.jpg,41837,49093,4.7,47810,45906,95.00%,1855,305,666,617
658416235322,100125704031291,oppo Reno系列 高刷新率 轻薄机身 无线充电,3567.9,oppo京东自营官方旗舰店,oppo,//img10.360buyimg.com/n7/jfs/ffddc7a4a4.jpg,32429,31920,4.8,31062,25614,96.00%,6447,781,249,609
170052745395,100923318541355,小米 Redmi Note 自研芯片 游戏优化,1154.8,小米京东自营官方旗舰店,小米,//img14.360buyimg.com/n7/jfs/451f963782.jpg,114423,169951,4.7,166090,147479,95.00%,8961,1753,2784,1077
847840132823,100112272866128,oppo Realme Q系列 5G 无线充电,1691.4,realme真我京东自营官方旗舰店,oppo,//img13.360buyimg.com/n7/jfs/f498d23007.jpg,59555,77973,4.7,76971,65110,95.00%,5984,498,391,611
570757646934,100799460041707,华为 麦芒系列 曲面屏 游戏优化,1518.9,华为京东自营官方旗舰店,华为,//img18.360buyimg.com/n7/jfs/15ead28147.jpg,25854,22508,4.5,21470,20985,93.00%,1031,478,428,610
